s_time,label,fname
895734,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
901733,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
907732,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
913730,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
919730,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
925729,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
931728,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
937727,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
943727,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
997902,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1003900,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1009900,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1015899,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1021898,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1027897,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1033896,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1039895,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1045894,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1051893,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1057892,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1063891,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1069890,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1075890,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1081889,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1087888,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1093886,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1099886,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1105885,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1111884,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1117884,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1123883,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1129882,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1135880,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1141879,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1147879,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1153877,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1159877,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1165876,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1171875,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1177874,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1183874,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1189873,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1195872,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1201871,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1207870,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1213869,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1219868,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1225866,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1231865,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1237865,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1243864,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1249863,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1255862,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1261861,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1267861,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1273859,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1279859,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1285858,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
1291857,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
267993,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
273989,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
279988,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
285987,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
291987,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
297988,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
303986,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
309986,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
315985,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
321984,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
327983,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
333982,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
339982,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
345980,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
351980,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
357977,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
363977,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
369977,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
375975,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
381975,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
387974,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
393973,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
399972,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
405971,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
411971,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
417968,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
423968,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
429968,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
435966,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
441965,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
447965,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
453964,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
459963,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
465962,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
471962,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
477959,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
483959,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
489958,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
495957,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
501956,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
507955,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
513955,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
519953,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
525953,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
531952,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
537951,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
543950,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
549949,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
555949,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
561948,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
584626,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
590625,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
596624,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
602623,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
608621,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
614621,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
620620,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
626620,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
632618,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
638617,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
644616,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
650616,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
656615,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
662614,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
668613,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
674612,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
680612,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
686612,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
692611,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
698610,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
704609,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
710609,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
716607,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
722606,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
728605,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
734605,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
740604,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
746603,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
752602,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
758601,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
764600,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
770598,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
776597,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
782597,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
788596,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
794596,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
800594,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
806593,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
812592,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
818591,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
824591,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
830589,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
836589,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
842588,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
848586,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
854586,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
860585,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
866584,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
872584,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
878582,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
963835,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
969834,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
975832,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
981832,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
987831,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
993830,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
999829,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
1005829,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1011827,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
1017827,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
1023826,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
1029825,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
1035824,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
1041823,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
1047822,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
1053822,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
1059822,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
1065820,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
1071820,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
1077819,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
1083818,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1089818,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
1095817,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
1101816,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
1107815,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
1113813,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
1119813,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
1125812,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
1131811,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
1137809,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
1143808,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
1149808,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
1155807,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
1161807,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
1167806,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
1173805,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
1179803,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
1185803,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
1191801,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
1197800,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
1203800,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1209798,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
1215798,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
1221797,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
1227797,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
1233795,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1239795,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
1245794,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
1251793,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
1257792,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1283522,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
1289521,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
1295520,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
1301518,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
1307517,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1313516,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
1319516,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1325514,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
1331514,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
1337512,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
1343512,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
1349511,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
1355511,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
1361510,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
1367509,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
1373508,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
1379506,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
1385506,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
1391504,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
1397504,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1403503,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
1409502,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
1415501,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
1421500,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
1427499,2,ABI_Nishit_16Oct-2019_20191016_104307.mff
1433498,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
1439498,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
1445497,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
1451496,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
1457495,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
1463494,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1469493,8,ABI_Nishit_16Oct-2019_20191016_104307.mff
1475492,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
1481491,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1487491,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
1493489,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
1499488,7,ABI_Nishit_16Oct-2019_20191016_104307.mff
1505487,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1511486,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
1517486,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
1523485,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
1529484,6,ABI_Nishit_16Oct-2019_20191016_104307.mff
1535483,9,ABI_Nishit_16Oct-2019_20191016_104307.mff
1541481,0,ABI_Nishit_16Oct-2019_20191016_104307.mff
1547481,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
1553480,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
1559479,4,ABI_Nishit_16Oct-2019_20191016_104307.mff
1565478,1,ABI_Nishit_16Oct-2019_20191016_104307.mff
1571478,5,ABI_Nishit_16Oct-2019_20191016_104307.mff
1577477,3,ABI_Nishit_16Oct-2019_20191016_104307.mff
